review_id,review_text,sentiment_label,issue_label,is_multi_topic,secondary_issue,comment_type,source,processed_text
1041,Công dụng: 1 hình thức tra tấn bản thân bằng điện hợp pháp Mùi hương: Cảm nhận được mùi đau đớn. Mua về xoa bóp giảm đau mà nào ngờ đau hơn,negative,damaged_defective,no,,free_text_review,shopee_real_scraped,công dụng 1 hình thức tra tấn bản thân bằng điện hợp pháp mùi hương cảm nhận được mùi đau đớn mua về xoa bóp giảm đau mà nào ngờ đau hơn
1042,Công dụng: đúng Mùi hương: k Máy dán có nhiều mục độ khác nhau. Mới dùng Mn nên để mức thấp nhất beat. Lúc đầu k biết để múc cao giật tung người như bị điện giật,negative,damaged_defective,no,,free_text_review,shopee_real_scraped,công dụng đúng mùi hương k máy dán có nhiều mục độ khác nhau mới dùng mn nên để mức thấp nhất beat lúc đầu k biết để múc cao giật tung người như bị điện giật
1043,"Mùi hương: không Công dụng: massage Shop đóng gói rất cẩn thận. Giao hàng nhanh, đúng mẫu và số lượng. Sản phẩm có thiết kế đẹp, tốt cho sức khỏe. Tất cả còn nguyên vẹn khi nhận. Đặt 10 cái, chỉ có 9 cái hoạt động được, 1 cái không lên nguồn",positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped,mùi hương không công dụng massage shop đóng gói rất cẩn thận giao hàng nhanh đúng mẫu và số lượng sản phẩm có thiết kế đẹp tốt cho sức khỏe tất cả còn nguyên vẹn khi nhận đặt 10 cái chỉ có 9 cái hoạt động được 1 cái không lên nguồn
1044,"Công dụng: massage mini Hàng giao đủ, tuy nhiên khi nhận thấy có 1 đốm ngã màu, mình chưa dùng máy này nên k biết như thế nào, nên nghĩ nó rò điện chỗ đấy, hỏi shop thì shop chỉ dạ, a rồi thôi chẳng giảo quyết được vướng mắc của khách hàng",negative,damaged_defective,yes,shipping_delivery,free_text_review,shopee_real_scraped,công dụng massage mini hàng giao đủ tuy nhiên khi nhận thấy có 1 đốm ngã màu mình chưa dùng máy này nên k biết như thế nào nên nghĩ nó rò điện chỗ đấy hỏi shop thì shop chỉ dạ a rồi thôi chẳng giảo quyết được vướng mắc của khách hàng
1045,Sài ổn nhưng mà lúc giao về bị mờ chữ k thấy đường đọc,positive,damaged_defective,no,,free_text_review,shopee_real_scraped,sài ổn nhưng mà lúc giao về bị mờ chữ k thấy đường đọc
1046,"Công dụng: .. Mùi hương: .. Như bị điện giật ngay cả dùng mức nhẹ nhàng nhất Phí tiền, k phù hợp với mình",negative,damaged_defective,no,,free_text_review,shopee_real_scraped,công dụng mùi hương như bị điện giật ngay cả dùng mức nhẹ nhàng nhất phí tiền k phù hợp với mình
1047,Công dụng: massaga Mùi hương: ko biết Mới về ko biết chỉnh cái để vô nó giựt như giựt điện vậy :]]]],negative,damaged_defective,no,,free_text_review,shopee_real_scraped,công dụng massaga mùi hương ko biết mới về ko biết chỉnh cái để vô nó giựt như giựt điện vậy
1048,Nhận 2 sản phẩm thì 1 dùng được 1 không dùng được! Hy vọng shop liên hệ đổi lại sản phẩm! 1 cái bật lên k thấy có phản ứng gì,negative,damaged_defective,no,,free_text_review,shopee_real_scraped,nhận 2 sản phẩm thì 1 dùng được 1 không dùng được hy vọng shop liên hệ đổi lại sản phẩm 1 cái bật lên k thấy có phản ứng gì
1049,Đã nhận được hàng nhưng hàng chán quá không dính toàn bị bong ra thôi nhưng giá rẻ chả đáng là bao nhiêu nên thôi cũng không trả hàng,negative,damaged_defective,no,,free_text_review,shopee_real_scraped,đã nhận được hàng nhưng hàng chán quá không dính toàn bị bong ra thôi nhưng giá rẻ chả đáng là bao nhiêu nên thôi cũng không trả hàng
1050,Mùi hương: ko có Công dụng: massa Miếng dính hay bị nhả khỏi tấm,negative,damaged_defective,no,,free_text_review,shopee_real_scraped,mùi hương ko có công dụng massa miếng dính hay bị nhả khỏi tấm
1051,Mùi hương: k Công dụng: . Mua miếng dán mà đuoqc tặngg thêm cái máy shop này hay uy tín quá:)),negative,damaged_defective,yes,material_comfort,free_text_review,shopee_real_scraped,mùi hương k công dụng mua miếng dán mà đuoqc tặngg thêm cái máy shop này hay uy tín quá
1052,Mùi hương: bth Công dụng: massage fkskdndjjdsjfjcjjsjrivxjejcjcjdjjvjjxdkdkcj,negative,damaged_defective,no,,free_text_review,shopee_real_scraped,mùi hương bth công dụng massage fkskdndjjdsjfjcjjsjrivxjejcjcjdjjvjjxdkdkcj
1053,Lần đầu dùng cảm giác như điện giật ai ko sợ điện giật thì cũng mua dc,neutral,damaged_defective,no,,free_text_review,shopee_real_scraped,lần đầu dùng cảm giác như điện giật ai ko sợ điện giật thì cũng mua dc
1054,Mùi hương: không mùi Công dụng: chế độ OK. nhưng chưa biết có OK và giảm đau mỏi không vì moi dùng chưa rõ Giao hàng nhanh sản phẩm chưa dùng chưa biết .. và độ bền thì không rõ.. hàng được gói cẩn thận,positive,damaged_defective,no,,free_text_review,shopee_real_scraped,mùi hương không mùi công dụng chế độ ok nhưng chưa biết có ok và giảm đau mỏi không vì moi dùng chưa rõ giao hàng nhanh sản phẩm chưa dùng chưa biết và độ bền thì không rõ hàng được gói cẩn thận
1055,"Đã trải nghiệm xong Sản phẩm có chất lượng tương ứng với giá tiền. Gần như không bám da, cường độ điện quá mạnh và đột ngột dù mới mức 1",neutral,damaged_defective,no,,free_text_review,shopee_real_scraped,đã trải nghiệm xong sản phẩm có chất lượng tương ứng với giá tiền gần như không bám da cường độ điện quá mạnh và đột ngột dù mới mức 1
1056,"Công dụng: tạm Nói chung là như đồ chơi thôi, ko ăn thua",neutral,damaged_defective,no,,free_text_review,shopee_real_scraped,công dụng tạm nói chung là như đồ chơi thôi ko ăn thua
1057,"Công dụng: Tạo xung điện tác động vào cơ, xung điện rất mạnh, mọi người nên cẩn thận; chỉ nên dùng cho người lớn và cẩn trọng nút tăng +, vì bật mức độ 1 cũng đã đau rồi. Đúng là máy xung điện, giật bắn cả người, số nhỏ nhất cũng bị chích điện rất đau!!! Mọi người nên để miếng dán lộ mặt keo ít để lúc dán vào da sẽ bị ít đau hơn. Để 1-2 phút chứ để lâu sẽ rất đau. Mình thấy nhà bán hàng nên khuyến cáo cho đối tượng là người lớn, chịu được đau. CẤM DÁN CHO TRẺ NHỎ!",positive,no_issue,no,,free_text_review,shopee_real_scraped,công dụng tạo xung điện tác động vào cơ xung điện rất mạnh mọi người nên cẩn thận chỉ nên dùng cho người lớn và cẩn trọng nút tăng vì bật mức độ 1 cũng đã đau rồi đúng là máy xung điện giật bắn cả người số nhỏ nhất cũng bị chích điện rất đau mọi người nên để miếng dán lộ mặt keo ít để lúc dán vào da sẽ bị ít đau hơn để 1 2 phút chứ để lâu sẽ rất đau mình thấy nhà bán hàng nên khuyến cáo cho đối tượng là người lớn chịu được đau cấm dán cho trẻ nhỏ
1058,"Giao hàng ổn, máy k có chế độ nhẹ, mức 1 giật mún thăng thiên, múc 12 chắc nhớ về kiếp trước lun quá",positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped,giao hàng ổn máy k có chế độ nhẹ mức 1 giật mún thăng thiên múc 12 chắc nhớ về kiếp trước lun quá
1059,Cái này mua về chắc trưng bầy thôi dùng kiểu như điện giật khó có thể dùng đc 🤣,positive,no_issue,no,,free_text_review,shopee_real_scraped,cái này mua về chắc trưng bầy thôi dùng kiểu như điện giật khó có thể dùng đc
1060,"Sao cảm giác như bị giật điện vậy nhỉ mà kiểu như gai chích ấy, cảm giác ko êm, ko thoải mái",positive,no_issue,yes,damaged_defective,free_text_review,shopee_real_scraped,sao cảm giác như bị giật điện vậy nhỉ mà kiểu như gai chích ấy cảm giác ko êm ko thoải mái
1061,"Không khả dụng, rát, đau. Dính rất kém nói chung không giữ 2 tay k dính",negative,no_issue,no,,free_text_review,shopee_real_scraped,không khả dụng rát đau dính rất kém nói chung không giữ 2 tay k dính
1062,Congo dungj Tốt chất lượng miếng dán nhanh hông quá,positive,no_issue,no,,free_text_review,shopee_real_scraped,congo dungj tốt chất lượng miếng dán nhanh hông quá
1063,Công dụng: tốt Mùi hương: tốt Kêmdn d được không biết đợt này mình có nhập hàng gì không ạ a ot,positive,no_issue,no,,free_text_review,shopee_real_scraped,công dụng tốt mùi hương tốt kêmdn d được không biết đợt này mình có nhập hàng gì không ạ a ot
1064,Công dụng: khong biet Mùi hương: khong mui Giao hang nhanh chua dung chua biet cong dung,negative,damaged_defective,no,,free_text_review,shopee_real_scraped,công dụng khong biet mùi hương khong mui giao hang nhanh chua dung chua biet cong dung
1065,Công dụng: không Mùi hương: không Nhìn cũ thật sự luôn. gắn lên tay điện giật đau quá massage quái đâu,negative,damaged_defective,no,,free_text_review,shopee_real_scraped,công dụng không mùi hương không nhìn cũ thật sự luôn gắn lên tay điện giật đau quá massage quái đâu
1066,Mùi hương: không có Công dụng: dán Miênhs dán khá ok dumg 1laanf là bỏ à vì miếng bên trong dễ bị bẩn lắm,negative,damaged_defective,no,,free_text_review,shopee_real_scraped,mùi hương không có công dụng dán miênhs dán khá ok dumg 1laanf là bỏ à vì miếng bên trong dễ bị bẩn lắm
1067,hàng đong gói cẩn thận giao hàng nhanh ok shop,neutral,seller_service,yes,shipping_delivery,free_text_review,shopee_real_scraped,hàng đong gói cẩn thận giao hàng nhanh ok shop
1068,Miếng dán ngải cứu đâu ?,neutral,no_issue,no,,free_text_review,shopee_real_scraped,miếng dán ngải cứu đâu
1069,Giống hàng nhưng nó kiểu giật điện á k phải mát xa,positive,damaged_defective,no,,free_text_review,shopee_real_scraped,giống hàng nhưng nó kiểu giật điện á k phải mát xa
1070,"Nút bấm miếng dán vào máy thì lệch, nhựa thì dính ko chắc gỡ miếng dán trong là dính theo luôn massage thì lúc đc lúc không",neutral,no_issue,no,,free_text_review,shopee_real_scraped,nút bấm miếng dán vào máy thì lệch nhựa thì dính ko chắc gỡ miếng dán trong là dính theo luôn massage thì lúc đc lúc không
1071,Mùi hương: Không có Công dụng: Massage Dùng cái này như bị điện giật Giống cái kích điện trong bật lửa K rung,negative,damaged_defective,no,,free_text_review,shopee_real_scraped,mùi hương không có công dụng massage dùng cái này như bị điện giật giống cái kích điện trong bật lửa k rung
1072,Mùi hương: máy sử dụng tốt nhưng miếng dán lại k dính được như trên clip quảng cáo,negative,damaged_defective,no,,free_text_review,shopee_real_scraped,mùi hương máy sử dụng tốt nhưng miếng dán lại k dính được như trên clip quảng cáo
1073,"Hàg ok . Đã mua vài lần, phu hop giá tien. Nhah bong . Ship giao nhah",neutral,price_value,yes,shipping_delivery,free_text_review,shopee_real_scraped,hàg ok đã mua vài lần phu hop giá tien nhah bong ship giao nhah
1074,Từ khi mang về không thể nào sạc điện cho máy massage này được Mới cắm vào là tắt luôn ko sạc được,neutral,no_issue,no,,free_text_review,shopee_real_scraped,từ khi mang về không thể nào sạc điện cho máy massage này được mới cắm vào là tắt luôn ko sạc được
1075,"Hộp máy khá ổn ,nhưng miếng dán thì không ổn, dán vào được 2 hoặc 3 giây là rớt",positive,packaging,no,,free_text_review,shopee_real_scraped,hộp máy khá ổn nhưng miếng dán thì không ổn dán vào được 2 hoặc 3 giây là rớt
1076,Sản phẩm rất đẹp nha mọi người. Mọi người lên bỏ tiền ra và mua đi ạ. Mình đánh giá để nhận xu lên mọi người không cần quan tâm đâu ạ. Cặp lên rất phù hợp với lứa tuổi bây giờ. Đi biển thì phải nói là đẹp chấm hết luôn ý ạj nói lại làm gì,positive,no_issue,no,,free_text_review,shopee_real_scraped,sản phẩm rất đẹp nha mọi người mọi người lên bỏ tiền ra và mua đi ạ mình đánh giá để nhận xu lên mọi người không cần quan tâm đâu ạ cặp lên rất phù hợp với lứa tuổi bây giờ đi biển thì phải nói là đẹp chấm hết luôn ý ạj nói lại làm gì
1077,"Công dụng: massage Mùi hương: bình thường Ok đấy nhưng mà dán không dính nhé, dính không chắc",negative,damaged_defective,no,,free_text_review,shopee_real_scraped,công dụng massage mùi hương bình thường ok đấy nhưng mà dán không dính nhé dính không chắc
1078,Công dụng: massage Mùi hương: Không mùi Shop trả lời chậm người thắc mắc về sản phẩm mà shop không trả lời,negative,damaged_defective,no,,free_text_review,shopee_real_scraped,công dụng massage mùi hương không mùi shop trả lời chậm người thắc mắc về sản phẩm mà shop không trả lời
1079,Hỏng 1c 1 cái dùng đc cái dùng đc cx thích,negative,damaged_defective,no,,free_text_review,shopee_real_scraped,hỏng 1c 1 cái dùng đc cái dùng đc cx thích
1080,Máy massge cũng ổn mạnh. Có điều máy ban ơi cái máy này nó quá là rẻ đi nên sài có cùi lắm. Mình mua 2 cái rồi mà nó sài như quần ấy. Sài thì ok mà sạc pin thì ko vào. Zay sao sài. 😩😩😩,positive,damaged_defective,no,,free_text_review,shopee_real_scraped,máy massge cũng ổn mạnh có điều máy ban ơi cái máy này nó quá là rẻ đi nên sài có cùi lắm mình mua 2 cái rồi mà nó sài như quần ấy sài thì ok mà sạc pin thì ko vào zay sao sài
1081,"Mua 2 cái thì 1 cái chảy nhiều keo nhớt, có vết như ảnh. Độ dính thấp nên bị giật đau Phải giữ miếng dán để nó dính đều mới dùng bình thường",neutral,damaged_defective,no,,free_text_review,shopee_real_scraped,mua 2 cái thì 1 cái chảy nhiều keo nhớt có vết như ảnh độ dính thấp nên bị giật đau phải giữ miếng dán để nó dính đều mới dùng bình thường
